name,hidden_dim,num_layers,lr,dropout,bidirectional,window_size,ExactMatch,Macro F1,Micro F1,Duration,Device,Status,Focal_Alpha,Focal_Gamma,Loss_Type
LSTM-Medium-LR1e3-W500,128,2,0.001,0.3,True,500,97.13000000000005,42.2795639672352,56.64233576642336,958.7108225822449,cuda:0,Success,0.75,1.0,Focal
LSTM-Medium-LR1e3-W500,128,2,0.001,0.3,True,500,97.14999999999992,42.544332447328905,56.85131195335278,969.4184710979462,cuda:0,Success,0.5,5.0,Focal
LSTM-Medium-LR1e3-W500,128,2,0.001,0.3,True,500,97.11,41.648794728250685,56.04719764011799,971.2074694633484,cuda:0,Success,0.5,2.0,Focal
LSTM-Medium-LR1e3-W500,128,2,0.001,0.3,True,500,97.20999999999988,42.89428990350128,57.227138643067846,971.3792390823364,cuda:0,Success,0.5,3.0,Focal
LSTM-Medium-LR5e4-W100,128,2,0.0005,0.3,True,100,96.86999999999983,40.53131245836109,54.696132596685075,496.3067798614502,cuda:0,Success,0.75,5.0,Focal
LSTM-Medium-LR5e4-W100,128,2,0.0005,0.3,True,100,96.87000000000006,41.11104850624796,55.401662049861486,474.21192622184753,cuda:0,Success,0.75,2.0,Focal
LSTM-Medium-LR5e4-W100,128,2,0.0005,0.3,True,100,96.78999999999999,39.955827324248375,53.072625698324025,392.1179051399231,cuda:0,Success,0.75,3.0,Focal
LSTM-Medium-LR5e4-W100,128,2,0.0005,0.3,True,100,96.89000000000011,40.68050065876153,54.647887323943664,391.0307767391205,cuda:0,Success,0.75,1.0,Focal
LSTM-Medium-LR5e4-W100,128,2,0.0005,0.3,True,100,97.04000000000012,40.86544876975811,55.28219971056439,392.1577389240265,cuda:0,Success,0.5,5.0,Focal
LSTM-Medium-LR5e4-W100,128,2,0.0005,0.3,True,100,97.04000000000032,41.127834099708046,55.52325581395349,391.2688443660736,cuda:0,Success,0.5,2.0,Focal
LSTM-Medium-LR5e4-W100,128,2,0.0005,0.3,True,100,96.98999999999978,40.96983412519797,55.22174535050072,390.45836210250854,cuda:0,Success,0.5,3.0,Focal
